time,angle,angle_raw,outlier,angle_smooth,segment,airborne,angle_leg,angle_torso,n_skis,body_inclination,ski_inclination,knee_angle,hip_angle,view,ski_v_angle_2d,confidence,shot,frame,pose_method,camera_motion_px,joint_angles_2d.left_elbow,joint_angles_2d.right_elbow,joint_angles_2d.left_shoulder,joint_angles_2d.right_shoulder,joint_angles_2d.left_wrist,joint_angles_2d.right_wrist,joint_angles_2d.left_hip,joint_angles_2d.right_hip,joint_angles_2d.left_knee,joint_angles_2d.right_knee,joint_angles_2d.left_ankle,joint_angles_2d.right_ankle,joint_angles_2d.neck,joint_angles_3d.left_elbow,joint_angles_3d.right_elbow,joint_angles_3d.left_shoulder,joint_angles_3d.right_shoulder,joint_angles_3d.left_wrist,joint_angles_3d.right_wrist,joint_angles_3d.left_hip,joint_angles_3d.right_hip,joint_angles_3d.left_knee,joint_angles_3d.right_knee,joint_angles_3d.left_ankle,joint_angles_3d.right_ankle,joint_angles_3d.neck,posture_3d.leg_spread,posture_3d.arm_spread,posture_3d.trunk_twist,posture_3d.head_to_trunk,posture_3d.ankle_separation_m,posture_3d.knee_separation_m,posture_3d.wrist_separation_m,posture_3d.hand_to_hip_l_m,posture_3d.hand_to_hip_r_m,posture_3d.body_length_m,relative_to_ski_2d.body_line,relative_to_ski_2d.leg_line,relative_to_ski_2d.trunk,relative_to_ski_2d.head,relative_to_ski_2d.upper_arm_l,relative_to_ski_2d.upper_arm_r,relative_to_ski_2d.forearm_l,relative_to_ski_2d.forearm_r,relative_to_ski_2d.thigh_l,relative_to_ski_2d.thigh_r,relative_to_ski_2d.shank_l,relative_to_ski_2d.shank_r,relative_to_ski_2d.foot_l,relative_to_ski_2d.foot_r,segment_inclination_2d.body_line,segment_inclination_2d.leg_line,segment_inclination_2d.trunk,segment_inclination_2d.head,segment_inclination_2d.upper_arm_l,segment_inclination_2d.upper_arm_r,segment_inclination_2d.forearm_l,segment_inclination_2d.forearm_r,segment_inclination_2d.thigh_l,segment_inclination_2d.thigh_r,segment_inclination_2d.shank_l,segment_inclination_2d.shank_r,segment_inclination_2d.foot_l,segment_inclination_2d.foot_r,distances_rel_2d.shoulder_width,distances_rel_2d.hip_width,distances_rel_2d.ankle_separation,distances_rel_2d.knee_separation,distances_rel_2d.wrist_separation,distances_rel_2d.hand_to_hip_l,distances_rel_2d.hand_to_hip_r,distances_rel_2d.head_to_shoulder,center_of_mass_vs_ski.along_ski_from_ankles,center_of_mass_vs_ski.above_ski,skis.v_angle_2d,skis.axis_inclination_2d,skis.visible_length_rel,skis
26.4,20.96,20.96,False,20.96,0,True,25.86,12.05,2,25.0,4.0,172.8,162.5,side,4.8,1.0,2,1584,track,,,178.4,,29.5,,169.6,150.3,174.8,176.9,168.8,125.8,166.2,176.7,161.5,173.4,5.8,25.8,131.7,116.9,151.3,159.2,159.6,154.2,80.1,80.6,114.7,13.3,13.1,23.9,98.8,0.468,0.217,0.381,0.075,0.262,1.227,21.0,25.9,12.1,8.7,,14.6,,13.1,-38.8,-20.0,-35.7,-8.8,-39.2,-51.3,25.0,29.9,16.1,12.8,,169.4,,171.0,-137.2,-156.0,-140.3,-167.2,-35.2,-47.2,0.127,0.088,0.346,0.2,0.308,0.022,0.218,0.149,0.626,0.269,4.8,4.0,1.89,
26.5,26.47,26.47,False,22.39,0,True,34.69,14.59,2,21.5,-5.0,173.0,154.9,oblique,17.4,0.6,2,1590,detector,,178.4,,14.3,3.3,176.5,,176.7,133.1,176.6,169.4,173.3,120.6,158.8,153.4,153.6,22.8,1.5,159.1,123.3,157.2,113.4,169.6,152.2,172.0,96.1,150.9,44.1,22.7,15.7,55.5,0.526,0.444,0.4,0.285,0.097,1.06,26.5,34.7,14.6,-6.6,-3.1,-15.3,-4.8,,-20.8,-58.9,-24.2,-48.3,73.1,-32.1,21.5,29.7,9.6,-11.6,178.1,-169.7,179.8,,-164.2,-126.1,-160.8,-136.7,101.9,-37.1,0.19,0.137,0.512,0.363,0.318,0.147,0.067,0.144,0.571,0.33,17.4,-5.0,1.333,
26.6,22.39,22.39,False,24.43,0,True,32.51,7.99,1,23.3,0.9,171.3,151.8,side,0.0,0.558,2,1596,track,,163.8,172.1,0.3,16.1,149.3,179.9,128.9,174.7,171.0,171.7,158.6,179.7,170.5,157.0,172.6,43.2,21.7,154.5,114.1,148.4,163.7,145.1,160.4,105.0,125.9,127.0,21.4,39.2,64.3,83.0,0.579,0.228,0.474,0.244,0.185,1.108,22.4,32.5,8.0,17.5,-7.5,7.2,-23.7,-0.7,-58.2,-14.2,-49.2,-22.5,-63.4,-11.4,23.3,33.4,8.9,18.3,-171.7,173.7,-155.5,-178.5,-120.9,-165.0,-129.9,-156.7,-62.5,-167.7,0.126,0.089,0.522,0.32,0.345,0.143,0.133,0.139,0.591,0.304,0.0,0.9,0.558,
26.7,,8.73,True,,0,True,,,2,27.0,18.3,158.3,146.0,oblique,17.3,0.6,2,1602,track,,177.8,,18.9,,102.0,,132.4,159.6,140.7,175.8,176.4,148.8,159.3,152.9,162.0,24.7,37.5,108.3,116.7,137.2,147.2,131.5,160.3,125.3,98.8,110.3,14.7,36.4,28.9,100.0,0.643,0.242,0.39,0.152,0.286,1.057,8.7,23.5,-16.4,4.3,0.6,,-1.6,,-28.1,-6.9,-67.4,-11.1,-73.0,41.8,27.0,41.7,1.8,22.6,-162.3,,-160.1,,-133.6,-154.8,-94.4,-150.6,-54.8,156.5,0.148,0.115,0.593,0.275,0.213,0.13,0.067,0.176,0.65,0.186,17.3,18.3,1.374,
26.8,27.57,27.57,False,29.75,0,True,39.91,8.03,2,28.1,0.5,142.3,159.9,oblique,18.1,0.6,2,1608,track,,167.9,,19.9,,167.4,,150.6,169.1,115.8,168.8,153.5,165.7,157.5,151.0,163.5,29.3,29.4,159.3,112.6,158.0,164.3,98.2,164.0,156.1,137.2,111.4,11.9,37.4,32.9,105.5,0.582,0.183,0.413,0.272,0.202,0.951,27.6,39.9,8.0,30.5,-24.5,,-36.6,,-34.0,-22.6,-81.8,-33.8,-68.4,-9.6,28.1,40.4,8.5,31.0,-155.0,,-142.9,,-145.5,-156.9,-81.3,-145.7,-111.2,-169.9,0.183,0.121,0.609,0.21,0.409,0.274,0.115,0.147,0.547,0.372,18.1,0.5,2.323,
26.9,31.93,31.93,False,31.04,0,True,42.99,15.32,1,32.7,0.8,141.0,161.1,side,0.0,0.913,2,1614,track,,171.7,,19.9,,166.6,,146.9,175.3,112.3,169.8,119.1,177.4,162.8,159.5,151.0,30.5,35.3,156.4,115.7,155.2,159.1,109.9,158.7,159.1,132.3,119.4,19.7,53.1,35.2,100.9,0.596,0.219,0.442,0.156,0.215,0.982,31.9,43.0,15.3,32.6,-32.4,,-40.7,,-45.6,-23.3,-66.7,-33.5,-78.5,-30.2,32.7,43.8,16.1,33.3,-146.8,,-138.5,,-133.6,-155.9,-65.9,-145.7,-77.7,-149.0,0.198,0.125,0.721,0.275,0.423,0.206,0.098,0.131,0.522,0.402,0.0,0.8,0.913,
27.0,31.04,31.04,False,31.48,0,True,39.95,13.1,1,30.3,-0.8,153.0,160.2,side,0.0,1.0,2,1620,track,,157.6,,34.8,,132.3,,150.4,170.0,138.1,167.8,177.0,175.1,153.0,159.4,163.7,45.2,30.3,143.9,107.5,149.0,149.5,107.2,160.0,76.8,106.3,109.8,8.5,48.9,39.4,106.3,0.5,0.147,0.614,0.431,0.204,0.907,31.0,40.0,13.1,40.1,-44.4,,-66.8,,-39.2,-26.8,-81.0,-39.0,-86.5,-12.1,30.3,39.2,12.3,39.3,-136.4,,-114.0,,-141.6,-154.0,-99.7,-141.8,-87.2,-168.7,0.153,0.105,0.512,0.198,0.665,0.539,0.162,0.151,0.554,0.396,0.0,-0.8,1.485,
27.1,,2.04,False,31.04,0,True,,,2,37.9,35.9,170.6,144.4,frontal,27.3,0.098,2,1626,track,,,177.4,,36.2,,122.8,163.4,125.5,172.3,168.9,123.4,131.6,175.4,139.4,163.2,11.7,30.1,132.4,116.4,150.1,107.6,175.8,164.1,74.5,92.3,156.0,40.3,11.7,16.4,23.0,0.537,0.467,0.33,0.181,0.259,0.976,2.0,14.1,-17.5,-12.9,,-14.7,,-12.1,-3.4,-33.0,4.3,-21.9,44.3,-71.4,37.9,50.0,18.4,23.0,,-129.4,,-132.0,-140.7,-111.1,-148.4,-122.2,80.2,-35.5,0.24,0.173,0.476,0.373,0.286,0.164,0.243,0.137,0.659,0.074,27.3,35.9,0.979,
59.3,57.61,57.61,False,53.25,1,True,64.49,47.17,1,48.2,-9.4,172.3,166.3,side,0.0,0.867,10,3558,full,,173.6,180.0,31.2,39.1,156.3,151.2,166.3,,172.9,,120.7,,135.8,165.1,158.6,42.7,36.5,142.2,95.1,159.1,160.8,162.6,178.1,90.1,56.1,130.7,14.5,15.6,107.3,87.1,0.103,0.118,0.105,0.284,0.375,1.286,57.6,64.5,47.2,2.9,-13.7,-10.4,-7.3,-10.4,-58.7,,-65.8,,28.9,62.0,48.2,55.1,37.8,-6.4,-175.7,-179.0,177.9,-179.0,-130.7,,-123.6,,141.8,108.6,0.009,0.042,0.122,0.082,0.002,0.289,0.328,0.221,0.318,0.583,0.0,-9.4,0.944,
59.4,48.89,48.89,False,48.89,1,True,57.1,37.1,2,45.2,-3.6,170.0,164.6,side,9.5,1.0,10,3564,full,,168.4,,23.0,,163.0,,171.5,157.8,166.3,173.7,114.5,154.2,162.8,153.7,173.1,37.1,3.0,144.3,101.9,161.5,142.5,165.7,175.5,98.1,131.5,156.6,20.9,15.6,12.8,40.6,0.344,0.288,0.351,0.247,0.053,1.263,48.9,57.1,37.1,19.9,-16.0,,-4.4,,-47.5,-57.5,-61.3,-63.8,48.2,8.6,45.2,53.5,33.5,16.3,-167.7,,-179.2,,-136.1,-126.1,-122.4,-119.9,128.1,167.8,0.107,0.073,0.178,0.142,0.289,0.235,0.035,0.187,0.396,0.526,9.5,-3.6,2.051,
59.5,45.45,45.45,False,45.45,1,True,55.19,28.79,2,43.0,-2.5,174.2,156.7,oblique,13.9,0.543,10,3570,track,,,175.3,,26.2,,167.8,,159.9,,173.4,,144.0,140.0,155.0,161.1,119.9,54.4,134.2,121.1,148.2,146.0,163.8,167.7,120.1,98.6,125.2,4.2,165.6,5.4,97.0,0.32,0.213,1.18,0.769,0.433,1.225,45.5,55.2,28.8,-11.2,,-4.6,,-9.4,,-51.0,,-57.5,-27.5,-62.4,43.0,52.7,26.3,-13.6,,-177.8,,-173.1,,-131.5,,-125.0,-30.0,-64.9,0.147,0.072,0.106,0.091,0.81,0.57,0.238,0.167,0.449,0.523,13.9,-2.5,2.989,
59.6,42.58,42.58,False,42.58,1,True,49.18,30.78,2,32.1,-10.4,167.1,155.2,side,0.4,0.983,10,3576,track,,,176.9,,19.3,,170.5,,156.5,,163.2,,136.2,148.1,153.3,159.1,29.0,46.6,153.9,97.8,138.7,143.0,162.6,149.5,135.4,101.3,139.1,4.9,23.8,0.4,89.2,0.263,0.187,0.404,0.163,0.371,1.177,42.6,49.2,30.8,-1.1,,-12.3,,-15.3,,-55.0,,-38.3,-64.6,-73.4,32.1,38.7,20.3,-11.5,,-178.2,,-175.1,,-135.4,,-152.2,-75.1,-83.8,0.099,0.062,0.111,0.061,0.252,0.058,0.25,0.217,0.481,0.48,0.4,-10.4,1.377,
59.7,35.4,35.4,False,38.99,1,True,43.65,18.2,1,33.0,-2.4,172.7,151.0,side,0.0,1.0,10,3582,full,,69.3,174.7,15.8,15.8,159.4,176.3,152.7,149.4,175.1,170.4,124.8,127.7,149.7,150.9,166.3,74.7,71.9,136.8,122.9,138.6,139.1,171.1,161.8,121.8,110.3,140.2,6.6,143.7,3.9,69.7,0.278,0.198,1.121,0.515,0.562,1.209,35.4,43.6,18.2,-12.1,-2.0,-2.9,-67.3,-8.2,-45.1,-49.3,-40.2,-39.7,-50.7,-76.2,33.0,41.2,15.8,-14.5,179.6,-179.6,-69.7,-174.2,-137.3,-133.1,-142.2,-142.7,-53.1,-78.6,0.185,0.097,0.076,0.086,0.703,0.376,0.239,0.152,0.552,0.438,0.0,-2.4,1.053,
59.8,,-13.43,True,,1,True,,,1,-3.8,-9.6,177.9,162.1,oblique,0.0,0.486,10,3588,track,,,,,,,,160.2,164.1,177.6,178.1,154.1,112.9,167.9,16.4,103.8,55.7,49.0,152.6,155.5,114.2,99.2,128.6,111.7,135.7,79.2,129.4,30.4,27.2,18.9,71.7,0.092,0.144,0.259,0.448,0.489,0.781,-13.4,-3.1,-21.8,-9.7,,,,,-4.2,12.4,-6.6,14.3,-49.3,-84.1,-176.2,173.5,-167.8,-179.9,,,,,-13.8,2.8,-16.3,4.7,-58.9,-105.6,0.319,0.195,0.068,0.157,0.114,0.528,0.51,0.206,0.612,-0.101,0.0,-9.6,0.889,
59.9,24.43,24.43,False,25.75,1,True,37.81,1.44,2,28.6,4.2,164.0,134.1,side,11.2,1.0,10,3594,full,,,169.7,,7.0,,172.9,140.4,127.8,169.0,159.0,146.9,135.0,151.1,146.2,163.5,21.6,27.6,115.4,118.4,137.7,113.6,165.6,136.4,141.6,115.8,136.3,22.5,45.1,8.2,70.3,0.325,0.32,0.583,0.232,0.216,1.059,24.4,37.8,1.4,-27.4,,9.0,,-1.3,-43.9,-50.3,-32.9,-29.2,-73.3,-79.0,28.6,42.0,5.6,-23.2,,175.2,,-174.5,-131.9,-125.5,-142.9,-146.6,-69.1,-74.8,0.104,0.03,0.041,0.01,0.311,0.143,0.139,0.184,0.602,0.341,11.2,4.2,2.653,
60.0,27.07,27.07,False,24.43,1,True,36.29,10.73,1,27.7,0.6,175.8,152.1,side,0.0,1.0,10,3600,track,,,177.3,,10.0,,162.2,153.2,151.0,173.6,178.0,137.8,125.9,149.2,143.0,164.8,24.5,23.2,157.2,107.7,149.7,145.7,169.4,162.8,132.6,104.3,135.2,2.2,20.1,10.8,76.4,0.182,0.214,0.427,0.126,0.222,1.169,27.1,36.3,10.7,-20.1,,1.5,,-1.2,-39.4,-37.6,-33.0,-35.6,-66.7,-65.1,27.7,36.9,11.3,-19.5,,179.1,,-178.2,-140.0,-141.8,-146.4,-143.8,-66.1,-64.5,0.071,0.018,0.025,0.023,0.197,0.059,0.144,0.174,0.587,0.351,0.0,0.6,1.49,
60.1,21.05,21.05,False,21.05,1,True,31.55,4.87,1,23.4,2.4,167.3,146.2,side,0.0,1.0,10,3606,track,,,173.0,,6.3,,161.8,148.5,143.9,169.0,165.6,147.4,127.0,154.4,155.2,161.5,14.6,18.9,163.8,102.9,148.3,131.9,174.6,146.1,149.4,110.6,138.6,29.5,16.4,13.2,76.6,0.471,0.397,0.337,0.039,0.147,1.104,21.1,31.6,4.9,-20.7,,4.5,,-2.6,-39.3,-37.8,-28.2,-23.4,-76.9,-84.0,23.4,33.9,7.2,-18.3,,177.9,,-175.1,-138.4,-139.8,-149.4,-154.2,-100.8,-93.6,0.057,0.01,0.065,0.014,0.042,0.05,0.085,0.192,0.607,0.282,0.0,2.4,1.472,
60.2,16.08,16.08,False,16.08,1,True,26.0,-0.03,2,25.8,9.7,178.4,154.7,oblique,12.5,0.6,10,3612,track,,,174.8,,10.7,,166.6,153.3,156.0,179.8,177.1,135.9,131.8,151.6,162.0,156.9,16.6,20.3,155.3,104.7,154.9,146.9,170.4,168.8,128.5,102.7,137.1,5.2,19.2,14.9,82.7,0.324,0.271,0.315,0.069,0.136,1.195,16.1,26.0,-0.0,-28.5,,11.5,,6.3,-27.5,-23.1,-27.2,-26.1,-72.0,-83.4,25.8,35.7,9.7,-18.7,,178.2,,-176.6,-142.8,-147.1,-143.0,-144.2,-62.3,-86.9,0.071,0.059,0.054,0.029,0.018,0.043,0.082,0.188,0.631,0.232,12.5,9.7,2.731,
60.3,13.06,13.06,False,13.42,1,True,23.3,-3.87,1,27.6,14.5,174.9,155.3,side,0.0,0.986,10,3618,track,,,170.6,,13.1,,171.1,154.2,156.3,176.3,173.6,142.9,120.4,151.1,156.9,159.4,22.0,22.2,159.8,106.5,154.6,153.2,169.8,173.0,116.5,95.3,133.2,4.5,21.7,17.9,82.2,0.168,0.187,0.311,0.079,0.147,1.188,13.1,23.3,-3.9,-32.8,,18.8,,9.4,-23.6,-18.0,-27.3,-24.4,-59.7,-72.4,27.6,37.8,10.6,-18.3,,175.7,,-174.9,-141.9,-147.5,-138.2,-141.1,-45.2,-57.9,0.08,0.051,0.02,0.015,0.032,0.036,0.069,0.174,0.642,0.203,0.0,14.5,1.229,
60.4,13.42,13.42,False,13.06,1,True,20.91,1.41,2,24.1,10.7,177.7,159.4,side,9.0,0.856,10,3624,track,,,175.0,,14.1,,168.9,,158.3,,179.8,,121.1,148.9,167.8,161.3,13.1,25.9,143.9,84.8,162.1,151.2,174.3,164.5,121.7,88.9,132.9,8.9,21.9,13.1,83.2,0.179,0.224,0.316,0.057,0.173,1.231,,,1.4,-29.7,,14.8,,9.8,,-21.0,,-21.2,-56.0,-62.9,,,12.1,-19.0,,175.9,,-179.2,,-148.3,,-148.1,-45.3,-52.2,0.086,0.053,0.054,0.035,0.021,0.057,0.093,0.171,0.641,0.189,9.0,10.7,2.547,
60.5,8.62,8.62,False,8.62,1,True,15.48,-2.2,1,25.2,16.6,176.6,162.6,side,0.0,1.0,10,3630,track,,,173.6,,13.0,,175.5,162.6,162.6,177.1,176.1,123.2,88.1,149.8,155.7,160.4,17.6,26.5,159.4,116.8,164.4,153.8,175.9,166.0,113.7,88.8,136.1,4.6,26.0,13.7,88.4,0.247,0.269,0.382,0.045,0.183,1.224,8.6,15.5,-2.2,-32.4,,16.9,,10.5,-16.8,-13.5,-13.9,-17.4,-64.3,-48.1,25.2,32.1,14.4,-15.8,,179.7,,-173.9,-146.5,-149.8,-149.4,-146.0,-47.7,-31.5,0.094,0.072,0.076,0.052,0.047,0.059,0.087,0.192,0.654,0.132,0.0,16.6,1.0,
60.6,5.83,5.83,False,8.62,1,True,12.42,-5.11,1,23.5,17.6,176.6,162.1,side,0.0,0.811,10,3636,track,,,177.1,,10.4,,175.2,165.3,158.9,177.3,175.9,115.6,106.5,152.5,168.4,164.5,8.5,18.9,153.7,113.1,162.9,150.6,174.3,165.0,109.7,91.5,130.1,9.7,23.2,7.1,90.0,0.235,0.255,0.361,0.064,0.141,1.212,5.8,12.4,-5.1,-32.6,,16.3,,13.3,-10.4,-15.3,-13.1,-11.2,-45.0,-47.5,23.5,30.1,12.5,-14.9,,-178.6,,-175.7,-152.0,-147.1,-149.2,-151.2,-27.4,-29.8,0.076,0.066,0.086,0.094,0.036,0.063,0.089,0.159,0.662,0.099,0.0,17.6,0.811,
60.7,11.49,11.49,False,10.09,1,True,18.14,1.1,2,25.4,13.9,178.7,162.1,side,9.5,1.0,10,3642,track,,178.4,170.2,11.8,6.1,171.5,177.0,169.8,154.4,178.4,179.0,113.3,93.1,152.0,161.9,158.2,17.1,17.6,142.9,121.0,166.8,148.1,176.6,164.4,103.3,94.8,132.3,12.6,25.7,9.6,89.2,0.271,0.292,0.413,0.13,0.092,1.159,11.5,18.1,1.1,-26.9,6.7,8.8,5.1,-1.0,-15.3,-22.8,-13.7,-21.8,-50.5,-45.8,25.4,32.0,15.0,-13.0,-172.8,-174.9,-171.3,-165.1,-150.8,-143.3,-152.4,-144.3,-36.6,-31.9,0.124,0.069,0.178,0.132,0.15,0.094,0.011,0.157,0.645,0.162,9.5,13.9,2.172,
60.8,10.09,10.09,False,10.09,1,True,16.92,-0.94,2,25.5,15.4,177.0,160.3,side,11.0,1.0,10,3648,track,,179.6,173.8,11.5,2.8,171.2,176.7,172.2,148.3,179.7,174.4,106.5,79.3,154.9,159.8,162.0,17.0,21.6,153.6,137.6,164.9,144.1,176.1,158.2,106.4,91.5,137.5,15.0,30.8,11.8,84.3,0.32,0.325,0.483,0.135,0.143,1.159,10.1,16.9,-0.9,-26.0,7.2,8.8,7.6,2.6,-12.1,-25.7,-11.8,-20.0,-51.2,-38.3,25.5,32.3,14.4,-10.6,-171.8,-173.4,-172.2,-167.2,-152.5,-138.9,-152.8,-144.6,-35.9,-22.9,0.132,0.06,0.197,0.154,0.163,0.104,0.005,0.147,0.655,0.149,11.0,15.4,2.202,
60.9,8.94,8.94,False,9.04,1,True,15.28,-1.78,2,25.4,16.4,170.5,157.4,side,9.7,1.0,10,3654,track,,177.4,168.0,13.0,2.8,176.7,172.9,171.9,143.0,178.3,162.8,157.7,121.0,154.8,159.0,169.7,20.8,15.5,154.4,138.9,155.8,142.2,168.3,150.3,128.7,105.3,139.4,21.7,30.1,11.1,80.0,0.403,0.381,0.551,0.225,0.121,1.153,8.9,15.3,-1.8,-27.0,9.1,10.0,6.4,-2.0,-12.1,-29.8,-10.3,-12.6,-86.2,-88.3,25.4,31.7,14.6,-10.5,-172.7,-173.6,-170.0,-161.6,-151.5,-133.8,-153.2,-151.0,-77.4,-75.3,0.147,0.074,0.224,0.201,0.208,0.11,0.026,0.137,0.664,0.133,9.7,16.4,2.304,
61.0,9.04,9.04,False,9.04,1,True,15.26,-1.03,2,26.5,17.4,173.5,159.6,side,9.8,1.0,10,3660,track,,175.6,161.4,14.9,6.3,179.1,172.1,174.0,145.2,179.7,167.4,166.2,110.2,153.2,157.4,171.5,19.1,15.7,154.6,137.6,159.7,145.1,169.0,160.7,128.4,106.1,139.9,26.7,27.3,14.1,76.1,0.473,0.408,0.525,0.201,0.121,1.161,9.0,15.3,-1.0,-27.8,10.3,12.5,5.8,-6.1,-10.6,-28.6,-10.9,-16.0,-89.3,-64.6,26.5,32.7,16.4,-10.4,-172.8,-175.1,-168.4,-156.4,-152.0,-134.0,-151.7,-146.6,-73.3,-47.1,0.17,0.09,0.286,0.265,0.244,0.11,0.046,0.14,0.657,0.133,9.8,17.4,2.524,
61.1,9.4,9.4,False,9.04,1,True,14.9,1.48,2,28.5,19.1,176.4,166.0,side,9.7,1.0,10,3666,track,,176.3,167.6,17.0,3.9,176.4,170.3,178.4,153.7,175.6,177.3,173.6,136.3,156.2,152.8,171.9,19.6,21.8,155.2,140.7,163.1,143.9,166.7,156.9,155.5,102.8,151.0,27.4,29.7,12.7,73.8,0.424,0.404,0.538,0.187,0.18,1.155,9.4,14.9,1.5,-22.4,11.4,6.2,7.7,-6.2,-7.3,-24.0,-11.7,-21.3,-82.5,-72.9,28.5,34.0,20.5,-3.3,-172.3,-167.1,-168.6,-154.8,-153.7,-136.9,-149.2,-139.6,-78.4,-53.8,0.176,0.106,0.316,0.245,0.279,0.113,0.093,0.123,0.645,0.135,9.7,19.1,2.49,
61.2,7.88,7.88,False,7.88,1,True,14.63,-1.91,2,28.7,20.8,174.1,159.8,side,10.7,1.0,10,3672,track,,179.7,165.9,14.5,0.4,179.7,173.6,175.8,143.9,177.9,170.3,171.2,126.6,157.9,147.5,172.0,17.7,16.3,151.8,139.4,150.9,140.9,162.8,162.2,152.4,116.4,153.8,38.2,27.7,14.8,69.4,0.543,0.472,0.556,0.223,0.136,1.091,7.9,14.6,-1.9,-24.0,11.5,5.9,11.9,-8.2,-7.1,-29.9,-9.2,-20.2,-31.9,-62.6,28.7,35.4,18.9,-3.2,-170.8,-165.1,-171.1,-151.0,-152.1,-129.3,-150.0,-139.1,-127.3,-41.8,0.185,0.106,0.372,0.287,0.319,0.118,0.106,0.125,0.648,0.121,10.7,20.8,2.574,
61.3,7.25,7.25,False,7.25,1,True,12.58,-1.06,2,29.3,22.1,173.8,163.4,side,11.1,1.0,10,3678,track,,179.2,169.3,17.4,4.5,179.5,179.4,179.8,147.1,177.0,170.5,166.1,142.9,153.9,149.2,168.9,19.2,22.0,148.4,146.7,157.0,139.0,166.0,152.0,159.7,104.4,149.0,37.8,33.4,12.5,74.7,0.484,0.456,0.575,0.22,0.163,1.126,7.2,12.6,-1.1,-27.2,12.6,1.6,13.4,-9.1,-5.0,-26.8,-8.0,-17.4,81.3,-73.4,29.3,34.7,21.0,-5.1,-170.5,-159.5,-171.3,-148.8,-152.9,-131.1,-149.9,-140.5,120.8,-51.3,0.203,0.108,0.366,0.28,0.35,0.136,0.114,0.116,0.659,0.109,11.1,22.1,2.283,
61.4,7.24,7.24,False,7.24,1,True,13.13,-1.72,2,30.3,23.1,172.9,161.4,side,11.1,1.0,10,3684,track,,176.2,170.7,15.5,6.6,174.4,175.9,178.7,144.2,176.5,169.3,168.1,151.4,160.4,147.4,171.2,20.6,13.4,151.0,139.2,152.3,143.6,162.1,161.4,151.1,116.1,160.0,46.9,28.6,18.4,63.7,0.59,0.518,0.582,0.248,0.133,1.108,7.2,13.1,-1.7,-21.4,12.3,-0.6,16.0,-9.9,-4.6,-29.8,-8.1,-19.1,27.6,-85.6,30.3,36.2,21.4,1.7,-169.2,-156.3,-172.9,-147.0,-152.3,-127.1,-148.8,-137.8,175.5,-62.5,0.203,0.117,0.396,0.315,0.382,0.149,0.123,0.107,0.655,0.113,11.1,23.1,2.094,
61.5,4.67,4.67,False,4.67,1,True,10.93,-5.01,2,30.4,25.8,173.5,160.8,oblique,13.1,0.6,10,3690,track,,175.0,171.0,14.0,12.3,177.5,168.8,178.6,143.1,174.0,172.9,179.5,141.0,166.0,143.4,168.7,20.2,5.9,158.8,129.7,148.9,146.5,163.9,173.0,156.4,138.9,171.5,60.9,16.5,31.0,31.6,0.804,0.577,0.483,0.238,0.099,1.069,4.7,10.9,-5.0,-19.0,13.3,-2.1,18.3,-11.1,-2.1,-26.7,-8.1,-19.7,-10.7,-89.1,30.4,36.7,20.8,6.7,-167.5,-152.1,-172.5,-143.1,-152.1,-127.5,-146.1,-134.6,-143.5,-63.3,0.216,0.131,0.507,0.394,0.424,0.158,0.134,0.118,0.664,0.087,13.1,25.8,2.576,
61.6,3.52,3.52,False,3.52,1,True,9.49,-5.34,2,30.1,26.6,176.4,163.6,oblique,13.6,0.6,10,3696,track,,172.2,164.7,13.6,0.7,173.1,139.6,179.9,147.2,174.0,178.8,178.2,135.8,176.2,142.6,171.4,18.9,13.3,158.7,91.9,151.0,149.7,161.3,166.9,158.2,140.0,164.3,63.7,4.6,40.6,31.1,0.731,0.53,0.304,0.268,0.137,1.083,3.5,9.5,-5.3,-9.1,14.1,9.3,21.9,-6.0,0.4,-22.8,-5.6,-21.7,2.2,-87.7,30.1,36.1,21.2,17.5,-167.5,-162.7,-175.3,-147.4,-153.8,-130.6,-147.8,-131.7,-155.6,-65.7,0.181,0.114,0.495,0.392,0.322,0.169,0.042,0.122,0.66,0.078,13.6,26.6,2.688,
61.7,2.64,2.64,False,2.64,1,True,9.34,-7.58,2,30.9,28.3,176.7,161.6,oblique,14.6,0.6,10,3702,track,,175.8,165.1,14.1,14.5,171.4,172.3,179.0,144.1,174.3,179.1,173.8,146.2,176.8,147.1,170.1,23.9,12.8,157.6,122.1,152.1,139.3,166.8,148.0,145.8,126.5,164.6,69.1,28.4,29.1,40.9,0.758,0.606,0.547,0.266,0.139,1.076,2.6,9.3,-7.6,-10.8,15.8,-1.5,20.0,-16.4,0.6,-22.9,-5.1,-21.9,-34.1,-75.5,30.9,37.6,20.7,17.5,-167.5,-150.2,-171.7,-135.3,-152.3,-128.8,-146.6,-129.8,-117.6,-76.2,0.208,0.122,0.51,0.417,0.455,0.164,0.171,0.116,0.668,0.069,14.6,28.3,2.792,
