variable,mean,std,min,max,length,filename
W7_CleanTan,1.4050724637681156,0.1635613051695136,1.02,1.67,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W7_Cross,1.7292270531400968,0.24500125151753277,1.17,2.09,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W8_Speed,2.0917874396135265,0.24351829188430088,1.7,2.5,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W8_Tangent,2.019951690821256,0.2314129196965179,1.6,2.41,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W8_Turbulence,0.2864251207729469,0.1497563488673438,0.02,0.61,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W8_CleanTan,2.019951690821256,0.2314129196965179,1.6,2.41,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W8_Cross,0.36884057971014506,0.22136296402162445,0.05,0.71,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W9_Speed,2.029468599033816,0.23034631531688674,1.3,2.4,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W9_Tangent,1.9784541062801928,0.26033683664554663,1.21,2.36,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W9_Turbulence,0.20202898550724635,0.13428609919613915,0.0,0.46,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W9_CleanTan,1.9784541062801928,0.26033683664554663,1.21,2.36,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W9_Cross,0.3191787439613527,0.11770789059002192,0.08,0.6,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W10_Speed,1.8859903381642509,0.26757969487627287,1.4,2.5,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W10_Tangent,1.8234782608695654,0.2888384475740042,1.32,2.48,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W10_Turbulence,0.2939613526570048,0.18173318341855732,0.01,0.64,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W10_CleanTan,1.8234782608695654,0.2888384475740042,1.32,2.48,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W10_Cross,0.26695652173913054,0.1886613883646774,0.02,0.66,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W11_Speed,1.947826086956522,0.1464220813883921,1.7,2.1,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W11_Tangent,1.147777777777778,0.13444921403363075,0.84,1.39,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W11_Turbulence,0.12879227053140097,0.10034402153796655,0.01,0.54,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W11_CleanTan,1.147777777777778,0.13444921403363075,0.84,1.39,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W11_Cross,1.5627536231884058,0.16791887828177843,1.23,1.79,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W12_Speed,1.8405797101449275,0.38046426949586515,1.0,2.5,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W12_Tangent,1.6537198067632852,0.29113467131002696,0.97,2.15,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W12_Turbulence,0.3340096618357489,0.21108103607309428,0.01,0.76,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W12_CleanTan,1.6537198067632852,0.29113467131002696,0.97,2.15,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
W12_Cross,0.5619806763285023,0.36139352675190667,0.15,1.15,204.24508047931045,999_999_Jumper_Anon_ANO_1_20240409-103657_C_OfficialResults.csv
Position,110.65395555555556,65.89615330536711,-78.86,223.0,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Height above ground [m],3.7929464285714287,1.0119178952433072,0.0,5.08,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
X [m],99.02315555555556,55.624037313481544,-69.96,190.61,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Y [m],-0.17404444444444442,0.48627877970080247,-1.45,0.41,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Z [m],-50.19968888888888,35.60157697890531,-114.65,33.94,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Opening Angle [°],31.26294642857143,9.265941893407552,0.0,42.1,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Stalling Angle Left [°],-0.4692500000000001,3.7444759827845373,-22.169,7.373,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Stalling Angle Right [°],-4.662883928571428,5.354043178214013,-24.104,6.642,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Roll Angle Left [°],24.649013392857146,12.157916502486525,-9.763,40.704,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Roll Angle Right [°],-20.629401785714286,11.25216601765924,-33.539,14.422,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Yaw Angle Left [°],14.814433035714286,5.020245327914399,0.0,20.907,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Yaw Angle Right [°],-16.872388392857143,5.03536638520256,-25.259,0.0,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Speed hor. [km/h],94.17834666666667,6.359742456375773,0.0,97.588,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Speed vert. [km/h],-57.97718222222221,17.493949680829566,-76.439,0.0,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Speed resulting [km/h],111.65893333333334,10.50560187726393,0.0,120.213,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W1_Speed,1.468,0.2771796735487136,1.0,1.9,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W1_Tangent,1.4388444444444446,0.2718611413180084,0.98,1.86,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W1_Turbulence,0.19648888888888894,0.12883624403783966,0.01,0.46,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W1_CleanTan,1.4388444444444446,0.2718611413180084,0.98,1.86,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W1_Cross,0.14786666666666667,0.10054263487979331,0.01,0.34,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W2_Speed,1.4333333333333333,0.0773443136703847,1.1,1.5,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W2_Tangent,0.6219111111111112,0.08100039192536966,0.37,0.74,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W2_Turbulence,0.07871111111111112,0.055594442739288825,0.0,0.19,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W2_CleanTan,0.6219111111111112,0.08100039192536966,0.37,0.74,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W2_Cross,1.1896444444444443,0.08175998070232432,0.94,1.29,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W3_Speed,1.8404444444444445,0.18178130939247975,1.6,2.1,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W3_Tangent,1.7291111111111108,0.15389325820397368,1.49,1.98,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W3_Turbulence,0.16706666666666667,0.10361897923229535,0.0,0.36,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W3_CleanTan,1.7291111111111108,0.15389325820397368,1.49,1.98,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W3_Cross,0.5990222222222222,0.10722524874419255,0.42,0.91,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W4_Speed,1.6328888888888888,0.07123346368952127,1.5,1.8,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W4_Tangent,1.0943999999999998,0.10601852937778646,0.96,1.28,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W4_Turbulence,0.057911111111111115,0.052043861233228,0.0,0.13,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W4_CleanTan,1.0943999999999998,0.10601852937778646,0.96,1.28,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W4_Cross,1.0688444444444445,0.02643215333942226,1.02,1.12,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W5_Speed,2.264444444444445,0.15805112694998005,2.0,2.5,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W5_Tangent,1.7839555555555553,0.27552206577724175,1.36,2.16,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W5_Turbulence,0.12440000000000002,0.07280551391991445,0.0,0.27,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W5_CleanTan,1.7839555555555553,0.27552206577724175,1.36,2.16,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W5_Cross,1.3239555555555556,0.24438314797848282,0.82,1.87,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W6_Speed,2.6982222222222227,0.4210917405604792,1.8,3.4,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W6_Tangent,2.5754222222222225,0.4564428892108093,1.59,3.34,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W6_Turbulence,0.3349333333333334,0.19037585005907207,0.04,0.73,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W6_CleanTan,2.5754222222222225,0.4564428892108093,1.59,3.34,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W6_Cross,0.6066666666666667,0.25467065566559266,0.08,1.23,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W7_Speed,2.480888888888889,0.2500698315169597,2.1,3.1,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W7_Tangent,1.6586222222222222,0.33461246833950153,1.17,2.44,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W7_Turbulence,0.2484,0.09870645513700858,0.09,0.53,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W7_CleanTan,1.6586222222222222,0.33461246833950153,1.17,2.44,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W7_Cross,1.7618222222222222,0.14938494271883998,1.45,1.98,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W8_Speed,2.027111111111111,0.27762241687083977,0.9,2.5,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W8_Tangent,1.9516,0.3036902792555035,0.77,2.47,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W8_Turbulence,0.4038666666666667,0.3014380414896946,0.07,1.12,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W8_CleanTan,1.9516,0.3036902792555035,0.77,2.47,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W8_Cross,0.3147111111111111,0.16873486998604156,0.02,0.61,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W9_Speed,1.3644444444444443,0.17797917659543014,1.0,1.6,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W9_Tangent,0.8671111111111112,0.09014428469676856,0.67,1.1,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W9_Turbulence,0.12724444444444444,0.09393414190736515,0.0,0.33,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W9_CleanTan,0.8671111111111112,0.09014428469676856,0.67,1.1,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W9_Cross,0.9550666666666668,0.210038516875902,0.32,1.25,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W10_Speed,0.5177777777777778,0.12299987095102274,0.4,1.2,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W10_Tangent,0.3374666666666667,0.1446062387510106,0.12,1.09,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W10_Turbulence,0.19631111111111113,0.10684263758607425,0.01,0.39,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W10_CleanTan,0.3374666666666667,0.1446062387510106,0.12,1.09,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W10_Cross,0.3174666666666667,0.2213842006235185,0.01,0.84,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W11_Speed,1.1324444444444446,0.3358966914120878,0.7,1.6,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W11_Tangent,0.2474666666666667,0.5920720877924048,-0.75,0.79,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W11_Turbulence,0.41880000000000006,0.11263436420560113,0.04,0.56,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W11_CleanTan,0.2474666666666667,0.5920720877924048,-0.75,0.79,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W11_Cross,0.8813777777777778,0.4165637110897028,0.09,1.47,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W12_Speed,1.1008888888888888,0.11099835548617341,0.9,1.3,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W12_Tangent,0.938888888888889,0.0977291771350402,0.81,1.22,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W12_Turbulence,0.13235555555555553,0.10855897746064849,0.0,0.44,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W12_CleanTan,0.938888888888889,0.0977291771350402,0.81,1.22,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
W12_Cross,0.38622222222222224,0.2161254687767461,0.08,0.82,222.43852431627036,999_999_Jumper_Anon_ANO_1_20240409-103658_C_OfficialResults.csv
Position,81.43820359281438,49.84503725469724,-94.82,165.0,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Height above ground [m],2.426325301204819,1.463528029638581,0.0,4.8,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
X [m],74.0576646706587,42.62171304425288,-82.69,140.19,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Y [m],-0.618562874251497,0.39763650448331955,-1.44,0.0,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Z [m],-34.85035928143713,25.9776552243361,-80.33,44.12,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Opening Angle [°],14.487349397590359,4.877532556612802,0.0,33.0,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Stalling Angle Left [°],-2.0796807228915664,5.796632540759837,-13.885,15.746,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Stalling Angle Right [°],-1.725807228915663,6.698316733750681,-15.044,18.118,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Roll Angle Left [°],29.28138554216868,9.2235288091316,-2.548,40.926,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Roll Angle Right [°],-25.91245180722892,10.389631023026423,-39.038,0.95,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Yaw Angle Left [°],5.381228915662652,3.6770507576796865,0.0,19.289,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Yaw Angle Right [°],-9.120084337349397,3.055339593107081,-15.493,0.0,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Speed hor. [km/h],102.99582634730538,9.246874229264273,0.0,111.516,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Speed vert. [km/h],-62.086395209580836,23.030048284522696,-87.599,0.0,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
Speed resulting [km/h],121.60520359281439,17.049162912899547,0.0,141.781,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W1_Speed,0.695808383233533,0.05634798658291735,0.5,0.8,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W1_Tangent,-0.07742514970059883,0.10226332694754788,-0.3,0.02,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W1_Turbulence,0.04598802395209582,0.04018121421998337,0.0,0.18,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W1_CleanTan,-0.07742514970059883,0.10226332694754788,-0.3,0.02,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W1_Cross,0.648682634730539,0.07097047492506067,0.08,0.74,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W2_Speed,0.3999999999999999,1.1135620487797603e-16,0.4,0.4,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W2_Tangent,0.05760479041916166,0.02352157637631661,0.03,0.09,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W2_Turbulence,0.007305389221556887,0.004450142240653865,0.0,0.01,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W2_CleanTan,0.05760479041916166,0.02352157637631661,0.03,0.09,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W2_Cross,0.3577245508982037,0.009357468939178753,0.35,0.38,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W3_Speed,0.5910179640718562,0.10109422260457222,0.2,0.8,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W3_Tangent,-0.2226347305389222,0.1236746781497288,-0.43,0.02,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W3_Turbulence,0.06934131736526945,0.05753090028333228,0.0,0.18,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W3_CleanTan,-0.2226347305389222,0.1236746781497288,-0.43,0.02,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W3_Cross,0.11520958083832339,0.05341177077248197,0.05,0.22,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W4_Speed,0.6,0.07525058539579367,0.5,0.7,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W4_Tangent,0.11245508982035932,0.0362632122306762,0.02,0.16,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W4_Turbulence,0.08377245508982037,0.04688638878794973,0.02,0.19,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W4_CleanTan,0.11245508982035932,0.0362632122306762,0.02,0.16,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W4_Cross,0.5555089820359282,0.057714071728336154,0.44,0.62,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W5_Speed,0.7401197604790419,0.13082678709510923,0.4,0.9,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W5_Tangent,0.7121556886227545,0.15216557152392807,-0.01,0.92,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W5_Turbulence,0.13293413173652696,0.10972205507633966,0.03,0.34,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W5_CleanTan,0.7121556886227545,0.15216557152392807,-0.01,0.92,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W5_Cross,0.077125748502994,0.06493835627849873,0.0,0.28,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W6_Speed,1.0868263473053896,0.2842345243699405,0.7,1.4,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W6_Tangent,0.1548502994011976,0.12517869775002355,-0.02,0.49,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W6_Turbulence,0.24526946107784436,0.1762282691764767,0.02,0.46,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W6_CleanTan,0.1548502994011976,0.12517869775002355,-0.02,0.49,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W6_Cross,0.8479640718562876,0.4092654879967866,0.19,1.29,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W7_Speed,1.3874251497005992,0.10931310215816448,0.6,1.5,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W7_Tangent,0.2847305389221557,0.10521243210279345,-0.1,0.48,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W7_Turbulence,0.3057485029940119,0.17889354438785396,0.12,0.68,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W7_CleanTan,0.2847305389221557,0.10521243210279345,-0.1,0.48,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W7_Cross,1.3580239520958088,0.10580864474304134,0.57,1.48,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W8_Speed,0.544311377245509,0.05972304596364879,0.4,0.6,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W8_Tangent,0.4101796407185629,0.03904697593912519,0.36,0.52,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W8_Turbulence,0.05071856287425149,0.03677625055863014,0.0,0.15,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W8_CleanTan,0.4101796407185629,0.03904697593912519,0.36,0.52,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W8_Cross,0.20251497005988023,0.08435951866271597,0.0,0.34,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W9_Speed,1.3520958083832335,0.14262526658720567,1.1,1.6,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W9_Tangent,0.30784431137724555,0.2981006536581571,-0.19,0.86,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W9_Turbulence,0.14934131736526945,0.07740628009570087,0.01,0.31,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W9_CleanTan,0.30784431137724555,0.2981006536581571,-0.19,0.86,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W9_Cross,1.0609580838323354,0.19361256037162353,0.7,1.3,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W10_Speed,0.44011976047904194,0.21285774429408572,0.2,0.9,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W10_Tangent,-0.3555688622754492,0.19122498195423257,-0.75,-0.11,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W10_Turbulence,0.14814371257485023,0.15164012071424285,0.01,0.48,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W10_CleanTan,-0.3555688622754492,0.19122498195423257,-0.75,-0.11,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W10_Cross,0.09311377245508985,0.07322933272004198,0.0,0.23,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W11_Speed,0.32455089820359284,0.08026091928735317,0.2,0.5,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W11_Tangent,0.1186826347305389,0.123642269150672,-0.11,0.27,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W11_Turbulence,0.06910179640718563,0.05931157618073083,0.0,0.22,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W11_CleanTan,0.1186826347305389,0.123642269150672,-0.11,0.27,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W11_Cross,0.23772455089820368,0.10420482984150538,0.11,0.43,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W12_Speed,0.3568862275449102,0.06629528860412737,0.3,0.5,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
W12_Tangent,-0.16215568862275448,0.12874800155416632,-0.32,0.01,161.58037814041654,999_999_Jumper_Anon_ANO_1_20240409-103659_C_OfficialResults.csv
