variable,mean,std,min,max,length,filename
W8_Speed,0.6662162162162161,0.14008112745755974,0.4,0.9,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W8_Tangent,0.5663513513513514,0.131071887888081,0.27,0.75,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W8_Turbulence,0.12711711711711715,0.06928056131604857,0.02,0.3,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W8_CleanTan,0.5663513513513514,0.131071887888081,0.27,0.75,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W8_Cross,0.2948198198198199,0.13545537063347307,0.11,0.56,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W9_Speed,0.46396396396396394,0.08379331693217801,0.3,0.6,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W9_Tangent,0.3753153153153154,0.12535430200574726,0.13,0.55,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W9_Turbulence,0.0677927927927928,0.037150694010585905,0.01,0.14,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W9_CleanTan,0.3753153153153154,0.12535430200574726,0.13,0.55,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W9_Cross,0.1336936936936937,0.09102163163838527,0.01,0.28,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W10_Speed,0.4828828828828829,0.058447290519124534,0.4,0.8,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W10_Tangent,-0.20819819819819818,0.0916040880966283,-0.36,-0.04,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W10_Turbulence,0.06693693693693695,0.03623185250958814,0.01,0.13,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W10_CleanTan,-0.20819819819819818,0.0916040880966283,-0.36,-0.04,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W10_Cross,0.3404954954954955,0.05267700157995642,0.24,0.48,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W11_Speed,0.38513513513513514,0.10764752995604572,0.1,0.5,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W11_Tangent,-0.22909909909909917,0.08588690395326819,-0.34,-0.04,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W11_Turbulence,0.10247747747747747,0.06903135189708592,0.0,0.31,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W11_CleanTan,-0.22909909909909917,0.08588690395326819,-0.34,-0.04,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W11_Cross,0.21279279279279284,0.10806962035534651,0.02,0.38,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W12_Speed,0.833783783783784,0.09409299389726276,0.7,1.0,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W12_Tangent,0.7444594594594595,0.14088416883298416,0.12,0.99,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W12_Turbulence,0.07752252252252252,0.05622906397262049,0.0,0.19,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W12_CleanTan,0.7444594594594595,0.14088416883298416,0.12,0.99,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
W12_Cross,0.25833333333333336,0.10585748409139469,0.14,0.63,219.03262405404362,999_999_Jumper_Anon_ANO_1_20240409-103830_C_OfficialResults.csv
Position,105.56804651162791,63.26915141255742,-93.87,213.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Height above ground [m],3.0556074766355135,1.1225270598661001,0.0,5.07,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
X [m],94.44493023255814,53.32854633387164,-81.86,182.29,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Y [m],-0.7611162790697675,0.45180082087475154,-1.35,0.01,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Z [m],-47.87888372093024,34.30179770581859,-109.5,43.46,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Opening Angle [°],27.988317757009344,5.556792060338665,0.0,36.4,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Stalling Angle Left [°],-5.863228971962616,6.743818773629007,-30.528,8.098,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Stalling Angle Right [°],-1.8906214953271037,6.8988067929114205,-26.813,8.927,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Roll Angle Left [°],23.4093785046729,10.685419816688462,-4.908,43.584,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Roll Angle Right [°],-33.51051658767773,14.159151184992886,-59.774,5.586,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Yaw Angle Left [°],10.255939252336447,2.4208622103215247,0.0,14.256,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Yaw Angle Right [°],-17.516336448598132,4.443717063638274,-23.59,0.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Speed hor. [km/h],93.41066976744187,6.572714823225348,0.0,100.165,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Speed vert. [km/h],-57.646548837209295,17.844357906087506,-74.038,0.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Speed resulting [km/h],110.85977674418604,11.063084846630966,0.0,124.612,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W1_Speed,1.7441860465116275,0.15209184015512972,1.3,2.1,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W1_Tangent,1.7017674418604651,0.12820340825533913,1.25,1.93,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W1_Turbulence,0.1344651162790698,0.11478776613418001,0.0,0.54,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W1_CleanTan,1.7017674418604651,0.12820340825533913,1.25,1.93,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W1_Cross,0.11237209302325583,0.06936596139850561,0.0,0.31,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W2_Speed,0.8218604651162793,0.12393953556641311,0.7,1.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W2_Tangent,0.38809302325581396,0.16454579426117674,0.21,0.63,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W2_Turbulence,0.12162790697674418,0.06520027494631767,0.02,0.21,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W2_CleanTan,0.38809302325581396,0.16454579426117674,0.21,0.63,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W2_Cross,0.6641395348837208,0.05855007497993909,0.6,0.8,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W3_Speed,1.7302325581395348,0.11093250393974362,1.5,2.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W3_Tangent,1.6669767441860464,0.12179220245210771,1.39,1.91,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W3_Turbulence,0.09953488372093022,0.06565107028660032,0.01,0.26,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W3_CleanTan,1.6669767441860464,0.12179220245210771,1.39,1.91,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W3_Cross,0.36641860465116277,0.15448652249810638,0.16,0.69,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W4_Speed,0.9674418604651166,0.07273344701222062,0.9,1.2,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W4_Tangent,0.5012093023255814,0.06419470897765586,0.34,0.59,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W4_Turbulence,0.057813953488372094,0.04387069776225766,0.0,0.14,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W4_CleanTan,0.5012093023255814,0.06419470897765586,0.34,0.59,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W4_Cross,0.7694883720930232,0.06743095190915607,0.71,0.97,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W5_Speed,1.787906976744186,0.15420216945052073,1.5,2.1,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W5_Tangent,1.7507441860465114,0.1419240439581087,1.45,2.02,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W5_Turbulence,0.1339069767441861,0.0941295125771587,0.02,0.37,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W5_CleanTan,1.7507441860465114,0.1419240439581087,1.45,2.02,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W5_Cross,0.22400000000000006,0.17748976540192374,0.02,0.54,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W6_Speed,0.884186046511628,0.13475891519655056,0.7,1.5,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W6_Tangent,0.35046511627906973,0.15564087419879435,0.15,1.26,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W6_Turbulence,0.13167441860465118,0.10240558015658681,0.01,0.34,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W6_CleanTan,0.35046511627906973,0.15564087419879435,0.15,1.26,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W6_Cross,0.19781395348837205,0.17256818452154862,0.0,0.54,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W7_Speed,2.581860465116278,0.24070822114908036,2.2,2.9,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W7_Tangent,2.051255813953489,0.2078074338913937,1.74,2.33,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W7_Turbulence,0.18320930232558144,0.1393624599386979,0.0,0.44,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W7_CleanTan,2.051255813953489,0.2078074338913937,1.74,2.33,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W7_Cross,1.2804186046511625,0.11239662593427076,1.04,1.46,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W8_Speed,1.2981395348837208,0.1756065032692037,1.0,1.6,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W8_Tangent,1.1154418604651162,0.1776683487983912,0.87,1.54,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W8_Turbulence,0.186,0.1040434847982898,0.03,0.4,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W8_CleanTan,1.1154418604651162,0.1776683487983912,0.87,1.54,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W8_Cross,0.16190697674418605,0.10708364578257616,0.01,0.4,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W9_Speed,2.2367441860465123,0.19788272900973206,1.8,2.7,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W9_Tangent,1.63846511627907,0.15674244438216992,1.34,1.97,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W9_Turbulence,0.16609302325581396,0.09814918407340512,0.0,0.36,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W9_CleanTan,1.63846511627907,0.15674244438216992,1.34,1.97,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W9_Cross,1.4803255813953482,0.12065005411307325,1.17,1.71,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W10_Speed,1.8395348837209298,0.08411033831274571,1.6,2.0,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W10_Tangent,1.622093023255814,0.0679113681430451,1.5,1.79,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W10_Turbulence,0.07506976744186049,0.07495088589652985,0.0,0.25,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W10_CleanTan,1.622093023255814,0.0679113681430451,1.5,1.79,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W10_Cross,0.8360930232558141,0.15200710355288283,0.51,1.05,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W11_Speed,1.738604651162791,0.19705283455061942,1.3,1.9,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W11_Tangent,1.4998604651162792,0.31921117591894926,0.62,1.83,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W11_Turbulence,0.20023255813953486,0.12239220647591156,0.0,0.51,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W11_CleanTan,1.4998604651162792,0.31921117591894926,0.62,1.83,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W11_Cross,0.667813953488372,0.25908603339737674,0.11,1.18,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W12_Speed,1.393953488372093,0.11605146165298,1.1,1.7,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W12_Tangent,1.194093023255814,0.20913482369946873,0.81,1.65,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W12_Turbulence,0.1413953488372093,0.09664419267739575,0.01,0.33,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W12_CleanTan,1.194093023255814,0.20913482369946873,0.81,1.65,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
W12_Cross,0.44465116279069766,0.1641851706681611,0.07,0.69,212.64981189740092,999_999_Jumper_Anon_ANO_1_20240409-103832_C_OfficialResults.csv
Position,111.23261061946903,65.96783312291039,-61.43,224.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Height above ground [m],3.5576888888888893,1.040319315295923,0.0,5.03,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
X [m],99.39013274336283,55.60203683303609,-56.14,191.32,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Y [m],-0.24579646017699117,0.31369983272880564,-1.1,0.04,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Z [m],-50.68026548672567,35.76341991999154,-115.28,23.17,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Opening Angle [°],34.23555555555555,7.014320668777871,0.0,44.9,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Stalling Angle Left [°],-0.4803022222222223,4.570570290812074,-26.554,8.61,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Stalling Angle Right [°],-5.422822222222221,5.41122544333639,-24.182,7.102,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Roll Angle Left [°],21.749119999999998,9.083473728759907,-7.276,31.553,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Roll Angle Right [°],-24.353879999999997,9.396383675040703,-38.737,6.978,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Yaw Angle Left [°],16.251079999999998,4.3551259815302705,0.0,20.721,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Yaw Angle Right [°],-16.918755555555556,4.504021822590674,-24.948,0.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Speed hor. [km/h],93.65098672566371,6.45978412125021,0.0,97.05,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Speed vert. [km/h],-58.02684513274336,17.915876077016737,-75.598,0.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
Speed resulting [km/h],111.21866814159291,11.415179874790628,0.0,121.666,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W1_Speed,1.4672566371681417,0.16024563249439902,1.1,1.7,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W1_Tangent,1.3802212389380535,0.2349854741425814,0.83,1.61,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W1_Turbulence,0.13920353982300884,0.09324416305039966,0.01,0.28,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W1_CleanTan,1.3802212389380535,0.2349854741425814,0.83,1.61,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W1_Cross,0.35915929203539826,0.22674057878736636,0.05,0.73,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W2_Speed,0.7827433628318585,0.08280362619660911,0.6,0.9,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W2_Tangent,0.48287610619469035,0.10876336251950228,0.32,0.65,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W2_Turbulence,0.0758849557522124,0.0599211707662495,0.0,0.21,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W2_CleanTan,0.48287610619469035,0.10876336251950228,0.32,0.65,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W2_Cross,0.4376106194690265,0.09465985267761558,0.22,0.58,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W3_Speed,1.6876106194690268,0.1644561371377828,1.4,2.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W3_Tangent,1.621592920353982,0.16724999981627722,1.32,2.02,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W3_Turbulence,0.13805309734513277,0.1226656406267208,0.0,0.43,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W3_CleanTan,1.621592920353982,0.16724999981627722,1.32,2.02,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W3_Cross,0.3088053097345133,0.14772312590531306,0.07,0.57,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W4_Speed,0.7526548672566371,0.06611125571156612,0.6,0.9,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W4_Tangent,0.606504424778761,0.06055074990177784,0.52,0.78,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W4_Turbulence,0.04544247787610619,0.04060682768054267,0.0,0.2,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W4_CleanTan,0.606504424778761,0.06055074990177784,0.52,0.78,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W4_Cross,0.3107964601769912,0.044892792649359727,0.17,0.53,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W5_Speed,1.8477876106194688,0.15031661112183967,1.5,2.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W5_Tangent,1.6287610619469028,0.1791988727313891,1.29,1.91,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W5_Turbulence,0.10805309734513273,0.08556591644475317,0.0,0.33,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W5_CleanTan,1.6287610619469028,0.1791988727313891,1.29,1.91,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W5_Cross,0.7854424778761064,0.23161083981744887,0.5,1.34,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W6_Speed,1.2442477876106193,0.17710664864731526,1.0,1.6,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W6_Tangent,1.0052654867256636,0.22536916944620697,0.45,1.48,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W6_Turbulence,0.18181415929203543,0.08142498100679382,0.03,0.31,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W6_CleanTan,1.0052654867256636,0.22536916944620697,0.45,1.48,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W6_Cross,0.5761504424778761,0.14019907885187569,0.29,1.08,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W7_Speed,2.687610619469027,0.1902665934888118,2.2,3.1,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W7_Tangent,2.6563274336283187,0.17348521256114155,2.13,2.98,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W7_Turbulence,0.23084070796460177,0.12859134696111685,0.03,0.45,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W7_CleanTan,2.6563274336283187,0.17348521256114155,2.13,2.98,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W7_Cross,0.19451327433628315,0.18058173231318572,0.0,0.6,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W8_Speed,2.1327433628318584,0.24619503664140613,1.6,2.5,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W8_Tangent,2.1026548672566374,0.24681623465103678,1.58,2.43,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W8_Turbulence,0.2577433628318584,0.11669045690856639,0.03,0.47,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W8_CleanTan,2.1026548672566374,0.24681623465103678,1.58,2.43,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W8_Cross,0.253141592920354,0.14895293020916295,0.01,0.57,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W9_Speed,1.399557522123894,0.455826261991281,0.8,2.1,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W9_Tangent,1.28570796460177,0.5176765902704709,0.52,2.07,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W9_Turbulence,0.3500000000000001,0.20529220367293274,0.0,0.69,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W9_CleanTan,1.28570796460177,0.5176765902704709,0.52,2.07,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W9_Cross,0.2238495575221239,0.1521541745139632,0.02,0.55,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W10_Speed,1.3154867256637166,0.18446073307138044,1.0,1.6,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W10_Tangent,1.1284070796460173,0.1283229701213581,0.92,1.42,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W10_Turbulence,0.15287610619469025,0.11459747003167123,0.01,0.34,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W10_CleanTan,1.1284070796460173,0.1283229701213581,0.92,1.42,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W10_Cross,0.6325663716814159,0.1810698024326503,0.28,0.88,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W11_Speed,0.8433628318584073,0.08472292744358875,0.6,1.0,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W11_Tangent,0.3477433628318584,0.1506659161492258,0.11,0.63,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W11_Turbulence,0.07146017699115044,0.05214586983082149,0.0,0.25,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W11_CleanTan,0.3477433628318584,0.1506659161492258,0.11,0.63,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W11_Cross,0.5505309734513274,0.0875020325652392,0.39,0.68,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W12_Speed,1.2752212389380533,0.21146304051171264,1.0,1.7,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W12_Tangent,1.0303982300884955,0.29567598000583184,0.44,1.59,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W12_Turbulence,0.15163716814159292,0.11462585025081695,0.01,0.36,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
W12_CleanTan,1.0303982300884955,0.29567598000583184,0.44,1.59,223.36971773273115,999_999_Jumper_Anon_ANO_1_20240409-103834_C_OfficialResults.csv
