dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-10. point,200.92783903680447,91.302,1.3,1.01,0.12,1.01,0.71,0.9,0.77,0.05,0.77,0.4,0.5,0.29,0.0,0.29,0.34,1.1,0.72,0.1,0.72,0.81,0.4,0.28,0.2,0.28,0.28,0.3,0.22,0.18,0.22,0.0,1.0,0.2,0.2,0.2,0.99,0.3,-0.11,0.1,-0.11,0.26,0.9,0.17,0.14,0.17,0.86,0.4,0.43,0.05,0.43,0.04,1.0,0.34,0.03,0.34,0.86,0.2,0.15,0.02,0.15,0.16
-10. point,203.00164974699098,99.112,0.7,0.58,0.0,0.58,0.34,0.4,0.37,0.13,0.37,0.03,0.7,0.59,0.12,0.59,0.24,0.5,0.48,0.08,0.48,0.01,0.6,0.49,0.03,0.49,0.27,0.4,0.22,0.11,0.22,0.29,0.7,0.59,0.04,0.59,0.28,0.6,0.32,0.17,0.32,0.5,0.2,-0.07,0.01,-0.07,0.1,0.3,-0.16,0.02,-0.16,0.23,0.7,0.35,0.19,0.35,0.62,0.7,-0.48,0.25,-0.48,0.39
-10. point,199.6607024429194,105.585,1.0,0.95,0.09,0.95,0.24,0.9,0.87,0.04,0.87,0.24,0.8,0.68,0.05,0.68,0.32,1.1,0.89,0.23,0.89,0.51,1.3,1.29,0.14,1.29,0.09,1.1,0.55,0.04,0.55,0.97,0.9,0.89,0.06,0.89,0.09,1.2,0.45,0.09,0.45,1.07,0.7,0.32,0.08,0.32,0.61,0.5,-0.39,0.26,-0.39,0.01,0.7,0.45,0.02,0.45,0.42,0.2,-0.07,0.08,-0.07,0.18
-10. point,204.9061211872403,105.012,1.0,0.96,0.17,0.96,0.13,1.0,0.87,0.05,0.87,0.44,1.3,1.32,0.11,1.32,0.1,1.0,0.96,0.16,0.96,0.0,0.7,0.51,0.06,0.51,0.37,1.3,1.23,0.24,1.23,0.26,0.5,-0.21,0.18,-0.21,0.06,0.3,0.15,0.12,0.15,0.22,0.8,-0.06,0.33,-0.06,0.69,0.4,-0.25,0.0,-0.25,0.29,0.7,0.65,0.11,0.65,0.24,0.5,0.18,0.0,0.18,0.36
-10. point,217.91796277498557,89.845,0.8,0.27,0.15,0.27,0.6,0.1,0.01,0.09,0.01,0.04,0.9,-0.17,0.02,-0.17,0.88,1.1,-0.1,0.04,-0.1,1.03,0.9,-0.59,0.2,-0.59,0.72,1.0,-0.93,0.15,-0.93,0.25,2.1,-0.37,0.05,-0.37,2.06,0.7,0.19,0.04,0.19,0.46,0.9,-0.07,0.13,-0.07,0.87,0.9,-0.77,0.03,-0.77,0.19,0.5,-0.18,0.07,-0.18,0.51,0.7,-0.59,0.04,-0.59,0.3
-10. point,206.5624953857791,99.808,1.6,0.44,0.01,0.44,1.53,1.2,0.95,0.16,0.95,0.45,1.2,0.14,0.13,0.14,0.96,1.0,-0.22,0.31,-0.22,0.97,1.2,0.04,0.2,0.04,1.15,1.3,-0.95,0.06,-0.95,0.68,1.6,-0.03,0.3,-0.03,1.39,1.9,-1.15,0.0,-1.15,1.55,0.9,-0.74,0.21,-0.74,0.04,1.9,-1.78,0.41,-1.78,0.49,0.7,-0.26,0.06,-0.26,0.68,0.8,-0.58,0.27,-0.58,0.43
-10. point,213.7778515188138,106.126,0.9,0.17,0.02,0.17,0.91,0.5,-0.38,0.07,-0.38,0.3,0.4,-0.07,0.01,-0.07,0.06,0.8,-0.44,0.14,-0.44,0.63,0.6,-0.4,0.08,-0.4,0.46,1.4,-0.3,0.05,-0.3,1.22,1.0,-0.63,0.11,-0.63,0.71,0.9,0.52,0.2,0.52,0.55,1.0,-0.79,0.02,-0.79,0.54,1.6,-1.06,0.14,-1.06,1.06,0.2,0.17,0.02,0.17,0.16,1.0,-0.77,0.15,-0.77,0.37
-10. point,210.46607945224807,95.431,1.0,0.09,0.0,0.09,0.97,0.5,-0.23,0.07,-0.23,0.41,0.7,-0.05,0.02,-0.05,0.66,0.9,-0.07,0.3,-0.07,0.86,2.5,0.0,0.62,0.0,2.32,1.4,-0.97,0.22,-0.97,1.04,0.8,0.0,0.15,0.0,0.83,0.7,-0.7,0.09,-0.7,0.25,0.6,-0.54,0.11,-0.54,0.11,0.5,-0.17,0.05,-0.17,0.45,0.6,-0.39,0.11,-0.39,0.22,1.7,-1.4,0.09,-1.4,1.05
-10. point,236.9122613964925,100.32,0.9,-0.32,0.01,-0.32,0.82,0.6,-0.49,0.0,-0.49,0.23,0.8,-0.01,0.08,-0.01,0.72,0.6,-0.41,0.24,-0.41,0.47,1.0,0.58,0.17,0.58,0.7,0.4,-0.11,0.08,-0.11,0.04,1.2,0.33,0.05,0.33,1.15,1.0,0.6,0.17,0.6,0.76,1.0,0.78,0.16,0.78,0.54,1.1,-0.52,0.17,-0.52,0.97,0.7,-0.69,0.04,-0.69,0.27,0.9,-0.81,0.22,-0.81,0.15
-10. point,203.28692112381455,110.577,0.9,0.61,0.02,0.61,0.59,0.5,-0.34,0.16,-0.34,0.15,0.7,-0.14,0.01,-0.14,0.7,0.6,0.36,0.09,0.36,0.5,0.8,0.23,0.1,0.23,0.72,1.3,-0.44,0.1,-0.44,1.19,1.6,0.32,0.29,0.32,1.57,1.7,-1.09,0.09,-1.09,1.28,0.6,-0.33,0.12,-0.33,0.35,0.5,-0.06,0.12,-0.06,0.5,0.5,-0.17,0.03,-0.17,0.43,0.6,-0.13,0.12,-0.13,0.58
